Date,Round,Rounds / Month,Month,Year,"Cumulative  Strokes",Course,Hole,Club,Type,Dist.,Par,"Feet to Yard Conversion",Distance Range,Shot Distance,PGA Strokes Remaining,Strokes Gained on PGA,"% Gain",Strokes Gained on my Average,"% Gain2",Proximity Percentage compared to start distance,Green Hit,Fairway Hit,Strokes / Hole,GIR,GIRP,Par Comp.,Albatros,Eagle,Birdie,Par3,Bogey,Double Bogey,Double Bogey +,Putts per hole,Score per hole,Score per round,Pick up score,Notes
06/05/2018,7,3,5,2018,19,Ennis (W),5,50,FAIRWAY,128,,128,120 - 139 yards,106,2.874,-0.685,-0.685,-0.607653061,-0.607653061,0.171875,0,,2,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,20,Ennis (W),5,60,SAND,22,,22,20 - 39 yards,12,2.559,-0.781,-0.781,-0.558974359,-0.558974359,0.454545455,0,,3,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,21,Ennis (W),5,60,ROUGH,10,,10,0 - 19 yards,8.666666667,2.34,0.21,0.21,0.311061441,0.311061441,0.133333333,1,,4,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,22,Ennis (W),5,P,GREEN,4,4,1.333333333,4,1.333333333,1.13,0.13,0.13,0.230778607,0.230778607,0,,,5,0,0,1,,,,,1,,,1,5,,0,0
06/05/2018,7,3,5,2018,23,Ennis (W),6,D,TEE SHOT,411,4,411,400 - 419 yards,221,4.0065,-0.1285,-0.1285,0.045934402,0.045934402,0.462287105,0,1,1,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,24,Ennis (W),6,6I,FAIRWAY,190,,190,180 - 199 yards,169,3.135,-0.4645,-0.4645,-0.387153061,-0.387153061,0.110526316,0,,2,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,25,Ennis (W),6,60,ROUGH,21,,21,20 - 39 yards,18.33333333,2.5995,0.0995,0.0995,0.200561441,0.200561441,0.126984127,1,,3,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,26,Ennis (W),6,P,GREEN,8,4,2.666666667,8,2.666666667,1.5,0.5,0.5,0.600778607,0.600778607,0,,,4,0,1,0,,,,1,,,,1,4,,0,0
06/05/2018,7,3,5,2018,27,Ennis (W),7,8I,TEE SHOT,172,3,172,160 - 179 yards,160,3.026,-0.366,-0.366,-0.191565598,-0.191565598,0.069767442,0,,1,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,28,Ennis (W),7,PW,ROUGH,12,,12,0 - 19 yards,7,2.392,-0.388,-0.388,-0.286938559,-0.286938559,0.416666667,1,,2,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,29,Ennis (W),7,P,GREEN,15,,5,Nov-15,4.333333333,1.78,-0.23,-0.23,-0.129221393,-0.129221393,0.133333333,,,3,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,30,Ennis (W),7,P,GREEN,2,3,0.666666667,2,0.666666667,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,0,1,1,,,,,1,,,2,4,,0,0
06/05/2018,7,3,5,2018,31,Ennis (W),8,D,TEE SHOT,388,4,388,380 - 399 yards,285,3.972,0.1645,0.1645,0.338934402,0.338934402,0.265463918,0,1,1,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,32,Ennis (W),8,54,FAIRWAY,103,,103,100 - 119 yards,97,2.8075,-0.04,-0.04,0.037346939,0.037346939,0.058252427,1,,2,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,33,Ennis (W),8,P,GREEN,18,,6,16-20,5.333333333,1.8475,-0.1625,-0.1625,-0.061721393,-0.061721393,0.111111111,,,3,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,34,Ennis (W),8,P,GREEN,2,4,0.666666667,2,0.666666667,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,1,1,0,,,,1,,,,2,4,,0,0
06/05/2018,7,3,5,2018,35,Ennis (W),9,D,TEE SHOT,534,5,534,520 - 539 yards,256,4.617,-0.476,-0.476,-0.301565598,-0.301565598,0.520599251,0,0,1,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,36,Ennis (W),9,4I,RECOVERY,278,,278,260 - 279 yards,128,4.093,0.148,0.148,0.347823529,0.347823529,0.539568345,0,,2,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,37,Ennis (W),9,9I,FAIRWAY,150,,150,140 - 159 yards,142.6666667,2.945,0.051,0.051,0.128346939,0.128346939,0.048888889,1,,3,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,38,Ennis (W),9,P,GREEN,22,,7.333333333,21-30,6.333333333,1.894,-0.146,-0.146,-0.045221393,-0.045221393,0.136363636,,,4,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,39,Ennis (W),9,P,GREEN,3,5,1,3,1,1.04,0.04,0.04,0.140778607,0.140778607,0,,,5,1,1,0,,,,1,,,,2,5,,0,0
06/05/2018,7,3,5,2018,40,Ennis (W),10,D,TEE SHOT,388,4,388,380 - 399 yards,246,3.972,-0.186,-0.186,-0.011565598,-0.011565598,0.365979381,0,0,1,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,41,Ennis (W),10,PW,ROUGH,142,,142,140 - 159 yards,120,3.158,-0.451,-0.451,-0.349938559,-0.349938559,0.154929577,0,,2,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,42,Ennis (W),10,60,ROUGH,22,,22,20 - 39 yards,0,2.609,-0.811,-0.811,-0.709938559,-0.709938559,1,0,,3,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,43,Ennis (W),10,P,FAIRWAY,22,,22,20 - 39 yards,20,2.42,0.08,0.08,0.157346939,0.157346939,0.090909091,1,,4,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,44,Ennis (W),10,P,GREEN,6,4,2,6,2,1.34,0.34,0.34,0.440778607,0.440778607,0,,,5,0,0,1,,,,,1,,,1,5,,0,0
06/05/2018,7,3,5,2018,45,Ennis (W),11,5W,TEE SHOT,316,4,316,300 - 319 yards,208,3.774,-0.27,-0.27,-0.095565598,-0.095565598,0.341772152,0,0,1,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,46,Ennis (W),11,54,ROUGH,108,,108,100 - 119 yards,97,3.044,-0.322,-0.322,-0.220938559,-0.220938559,0.101851852,0,,2,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,47,Ennis (W),11,60,ROUGH,11,,11,0 - 19 yards,8.333333333,2.366,-0.134,-0.134,-0.032938559,-0.032938559,0.242424242,1,,3,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,48,Ennis (W),11,P,GREEN,8,4,2.666666667,8,2.666666667,1.5,0.5,0.5,0.600778607,0.600778607,0,,,4,0,1,0,,,,1,,,,1,4,,0,0
06/05/2018,7,3,5,2018,49,Ennis (W),12,D,TEE SHOT,422,4,422,420 - 439 yards,194,4.026,-0.346,-0.346,-0.171565598,-0.171565598,0.54028436,0,1,1,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,50,Ennis (W),12,3W,FAIRWAY,228,,228,220 - 239 yards,195,3.372,-0.3415,-0.3415,-0.264153061,-0.264153061,0.144736842,0,,2,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,51,Ennis (W),12,7I,ROUGH,33,,33,20 - 39 yards,11,2.7135,-0.8955,-0.8955,-0.794438559,-0.794438559,0.666666667,0,,3,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,52,Ennis (W),12,60,ROUGH,22,,22,20 - 39 yards,19.33333333,2.609,0.109,0.109,0.210061441,0.210061441,0.121212121,1,,4,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,53,Ennis (W),12,P,GREEN,8,,2.666666667,8,2.333333333,1.5,-0.51,-0.51,-0.409221393,-0.409221393,0.125,,,5,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,54,Ennis (W),12,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,6,0,0,2,,,,,,1,,2,6,,0,0
06/05/2018,7,3,5,2018,55,Ennis (W),13,8I,TEE SHOT,168,3,168,160 - 179 yards,159.6666667,3.014,0.084,0.084,0.258434402,0.258434402,0.049603175,1,,1,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,56,Ennis (W),13,P,GREEN,25,3,8.333333333,21-30,8.333333333,1.93,0.93,0.93,1.030778607,1.030778607,0,,,2,1,1,-1,,,1,,,,,1,2,,0,0
06/05/2018,7,3,5,2018,57,Ennis (W),14,D,TEE SHOT,401,4,401,400 - 419 yards,182,3.9915,-0.322,-0.322,-0.147565598,-0.147565598,0.546134663,0,1,1,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,58,Ennis (W),14,3W,FAIRWAY,219,,219,200 - 219 yards,201,3.3135,-0.2285,-0.2285,-0.151153061,-0.151153061,0.082191781,0,,2,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,59,Ennis (W),14,60,ROUGH,18,,18,0 - 19 yards,10.66666667,2.542,-0.352,-0.352,-0.250938559,-0.250938559,0.407407407,1,,3,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,60,Ennis (W),14,P,GREEN,22,,7.333333333,21-30,6.666666667,1.894,-0.116,-0.116,-0.015221393,-0.015221393,0.090909091,,,4,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,61,Ennis (W),14,P,GREEN,2,4,0.666666667,2,0.666666667,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,0,1,1,,,,,1,,,2,5,,0,0
06/05/2018,7,3,5,2018,62,Ennis (W),15,D,TEE SHOT,300,4,300,300 - 319 yards,199,3.71,-0.0925,-0.0925,0.081934402,0.081934402,0.336666667,0,1,1,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,63,Ennis (W),15,54,FAIRWAY,101,,101,100 - 119 yards,99,2.8025,0.4625,0.4625,0.539846939,0.539846939,0.01980198,1,,2,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,64,Ennis (W),15,P,GREEN,6,4,2,6,2,1.34,0.34,0.34,0.440778607,0.440778607,0,,,3,1,1,-1,,,1,,,,,1,3,,0,0
06/05/2018,7,3,5,2018,65,Ennis (W),16,5I,TEE SHOT,194,3,194,180 - 199 yards,161,3.099,-0.6145,-0.6145,-0.440065598,-0.440065598,0.170103093,0,,1,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,66,Ennis (W),16,60,ROUGH,33,,33,20 - 39 yards,22,2.7135,-0.6525,-0.6525,-0.551438559,-0.551438559,0.333333333,0,,2,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,67,Ennis (W),16,60,ROUGH,11,,11,0 - 19 yards,8,2.366,-0.194,-0.194,-0.092938559,-0.092938559,0.272727273,1,,3,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,68,Ennis (W),16,P,GREEN,9,3,3,9,3,1.56,0.56,0.56,0.660778607,0.660778607,0,,,4,0,0,1,,,,,1,,,1,4,,0,0
06/05/2018,7,3,5,2018,69,Ennis (W),17,D,TEE SHOT,398,4,398,380 - 399 yards,248,3.987,-0.203,-0.203,-0.028565598,-0.028565598,0.376884422,0,0,1,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,70,Ennis (W),17,8I,ROUGH,150,,150,140 - 159 yards,139,3.19,0.186,0.186,0.287061441,0.287061441,0.073333333,1,,2,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,71,Ennis (W),17,P,GREEN,33,,11,31-40,9.666666667,2.004,-0.126,-0.126,-0.025221393,-0.025221393,0.121212121,,,3,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,72,Ennis (W),17,P,GREEN,4,4,1.333333333,4,1.333333333,1.13,0.13,0.13,0.230778607,0.230778607,0,,,4,1,1,0,,,,1,,,,2,4,,0,0
06/05/2018,7,3,5,2018,73,Ennis (W),18,D,TEE SHOT,511,5,511,500 - 519 yards,234,4.4815,-0.335,-0.335,-0.160565598,-0.160565598,0.542074364,0,0,1,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,74,Ennis (W),18,6I,ROUGH,277,,277,260 - 279 yards,171,3.8165,0.0015,0.0015,0.102561441,0.102561441,0.38267148,0,,2,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,75,Ennis (W),18,54,FAIRWAY,106,,106,100 - 119 yards,105,2.815,0.775,0.775,0.852346939,0.852346939,0.009433962,1,,3,,,,,,,,,,,,,,0,0
06/05/2018,7,3,5,2018,76,Ennis (W),18,P,GREEN,3,5,1,3,1,1.04,0.04,0.04,0.140778607,0.140778607,0,,,4,1,1,-1,,,1,,,,,1,4,76,0,0
12/05/2018,8,4,5,2018,1,Lahinch (W),1,D,TEE SHOT,378,4,378,360 - 379 yards,230,3.956,-0.226,-0.226,-0.051565598,-0.051565598,0.391534392,0,0,1,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,2,Lahinch (W),1,8I,ROUGH,148,,148,140 - 159 yards,126,3.182,-0.238,-0.238,-0.136938559,-0.136938559,0.148648649,0,,2,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,3,Lahinch (W),1,P,FAIRWAY,22,,22,20 - 39 yards,19,2.42,-0.14,-0.14,-0.062653061,-0.062653061,0.136363636,1,,3,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,4,Lahinch (W),1,P,GREEN,9,4,3,9,3,1.56,0.56,0.56,0.660778607,0.660778607,0,,,4,0,1,0,,,,1,,,,1,4,,0,0
12/05/2018,8,4,5,2018,5,Lahinch (W),2,D,TEE SHOT,488,5,488,480 - 499 yards,237,4.332,-0.363,-0.363,-0.188565598,-0.188565598,0.514344262,0,0,1,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,6,Lahinch (W),2,4I,ROUGH,251,,251,240 - 259 yards,161,3.695,-0.08,-0.08,0.021061441,0.021061441,0.358565737,0,,2,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,7,Lahinch (W),2,60,FAIRWAY,90,,90,80 - 99 yards,86,2.775,0.097,0.097,0.174346939,0.174346939,0.044444444,1,,3,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,8,Lahinch (W),2,P,GREEN,12,,4,Nov-15,3.666666667,1.678,-0.332,-0.332,-0.231221393,-0.231221393,0.083333333,,,4,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,9,Lahinch (W),2,P,GREEN,1,5,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,1,1,0,,,,1,,,,2,5,,0,0
12/05/2018,8,4,5,2018,10,Lahinch (W),3,D,TEE SHOT,401,4,401,400 - 419 yards,241,3.9915,0.0115,0.0115,0.185934402,0.185934402,0.399002494,0,1,1,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,11,Lahinch (W),3,8I,FAIRWAY,160,,160,160 - 179 yards,136,2.98,-0.46,-0.46,-0.382653061,-0.382653061,0.15,0,,2,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,12,Lahinch (W),3,P,FAIRWAY,24,,24,20 - 39 yards,22.66666667,2.44,0.31,0.31,0.387346939,0.387346939,0.055555556,1,,3,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,13,Lahinch (W),3,P,GREEN,4,4,1.333333333,4,1.333333333,1.13,0.13,0.13,0.230778607,0.230778607,0,,,4,0,1,0,,,,1,,,,1,4,,0,0
12/05/2018,8,4,5,2018,14,Lahinch (W),4,D,TEE SHOT,489,5,489,480 - 499 yards,259,4.3385,-0.0465,-0.0465,0.127934402,0.127934402,0.470347648,0,1,1,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,15,Lahinch (W),4,4I,FAIRWAY,230,,230,220 - 239 yards,205,3.385,-0.065,-0.065,0.012346939,0.012346939,0.108695652,0,,2,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,16,Lahinch (W),4,60,FAIRWAY,25,,25,20 - 39 yards,22.33333333,2.45,-0.05,-0.05,0.027346939,0.027346939,0.106666667,1,,3,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,17,Lahinch (W),4,P,GREEN,8,,2.666666667,8,2.333333333,1.5,-0.51,-0.51,-0.409221393,-0.409221393,0.125,,,4,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,18,Lahinch (W),4,P,GREEN,1,5,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,1,1,0,,,,1,,,,2,5,,0,0
12/05/2018,8,4,5,2018,19,Lahinch (W),5,8I,TEE SHOT,165,3,165,160 - 179 yards,153,3.005,-0.387,-0.387,-0.212565598,-0.212565598,0.072727273,0,,1,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,20,Lahinch (W),5,60,ROUGH,12,,12,0 - 19 yards,10.66666667,2.392,0.262,0.262,0.363061441,0.363061441,0.111111111,1,,2,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,21,Lahinch (W),5,P,GREEN,4,3,1.333333333,4,1.333333333,1.13,0.13,0.13,0.230778607,0.230778607,0,,,3,0,1,0,,,,1,,,,1,3,,0,0
12/05/2018,8,4,5,2018,22,Lahinch (W),6,D,TEE SHOT,398,4,398,380 - 399 yards,215,3.987,-0.3395,-0.3395,-0.165065598,-0.165065598,0.459798995,0,0,1,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,23,Lahinch (W),6,8I,ROUGH,183,,183,180 - 199 yards,161,3.3265,-0.0935,-0.0935,0.007561441,0.007561441,0.120218579,0,,2,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,24,Lahinch (W),6,P,FAIRWAY,22,,22,20 - 39 yards,18.33333333,2.42,-0.224,-0.224,-0.146653061,-0.146653061,0.166666667,1,,3,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,25,Lahinch (W),6,P,GREEN,11,,3.666666667,Nov-15,3,1.644,-0.366,-0.366,-0.265221393,-0.265221393,0.181818182,,,4,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,26,Lahinch (W),6,P,GREEN,2,4,0.666666667,2,0.666666667,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,0,1,1,,,,,1,,,2,5,,0,0
12/05/2018,8,4,5,2018,27,Lahinch (W),7,D,TEE SHOT,387,4,387,380 - 399 yards,283,3.9705,-0.0615,-0.0615,0.112934402,0.112934402,0.26873385,0,0,1,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,28,Lahinch (W),7,54,ROUGH,104,,104,100 - 119 yards,101.3333333,3.032,0.532,0.532,0.633061441,0.633061441,0.025641026,1,,2,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,29,Lahinch (W),7,P,GREEN,8,,2.666666667,8,2.333333333,1.5,-0.51,-0.51,-0.409221393,-0.409221393,0.125,,,3,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,30,Lahinch (W),7,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,1,1,0,,,,1,,,,2,4,,0,0
12/05/2018,8,4,5,2018,31,Lahinch (W),8,8I,TEE SHOT,159,3,159,140 - 159 yards,137,2.989,-0.62,-0.62,-0.445565598,-0.445565598,0.13836478,0,,1,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,32,Lahinch (W),8,60,ROUGH,22,,22,20 - 39 yards,5,2.609,-0.725,-0.725,-0.623938559,-0.623938559,0.772727273,0,,2,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,33,Lahinch (W),8,60,FAIRWAY,17,,17,0 - 19 yards,11,2.334,-0.5135,-0.5135,-0.436153061,-0.436153061,0.352941176,1,,3,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,34,Lahinch (W),8,P,GREEN,18,,6,16-20,5,1.8475,-0.1925,-0.1925,-0.091721393,-0.091721393,0.166666667,,,4,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,35,Lahinch (W),8,P,GREEN,3,3,1,3,1,1.04,0.04,0.04,0.140778607,0.140778607,0,,,5,0,0,2,,,,,,1,,2,5,,0,0
12/05/2018,8,4,5,2018,36,Lahinch (W),9,D,TEE SHOT,378,4,378,360 - 379 yards,267,3.956,-0.097,-0.097,0.077434402,0.077434402,0.293650794,0,0,1,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,37,Lahinch (W),9,54,ROUGH,111,,111,100 - 119 yards,101.6666667,3.053,0.093,0.093,0.194061441,0.194061441,0.084084084,1,,2,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,38,Lahinch (W),9,P,GREEN,28,,9.333333333,21-30,8.666666667,1.96,-0.05,-0.05,0.050778607,0.050778607,0.071428571,,,3,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,39,Lahinch (W),9,P,GREEN,2,4,0.666666667,2,0.666666667,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,1,1,0,,,,1,,,,2,4,,0,0
12/05/2018,8,4,5,2018,40,Lahinch (W),10,D,TEE SHOT,424,4,424,420 - 439 yards,224,4.032,-0.388,-0.388,-0.213565598,-0.213565598,0.471698113,0,0,1,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,41,Lahinch (W),10,5I,ROUGH,200,,200,200 - 219 yards,195.6666667,3.42,0.708,0.708,0.809061441,0.809061441,0.021666667,1,,2,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,42,Lahinch (W),10,P,GREEN,13,4,4.333333333,Nov-15,4.333333333,1.712,0.712,0.712,0.812778607,0.812778607,0,,,3,1,1,-1,,,1,,,,,1,3,,0,0
12/05/2018,8,4,5,2018,43,Lahinch (W),11,6I,TEE SHOT,168,3,168,160 - 179 yards,135,3.014,-1.6995,-1.6995,-1.525065598,-1.525065598,0.196428571,0,,1,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,44,Lahinch (W),11,6I,PENALTY,P,,,,,3.7135,,,,,,,,2,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,45,Lahinch (W),11,60,ROUGH,33,,33,20 - 39 yards,28.33333333,2.7135,-0.0325,-0.0325,0.068561441,0.068561441,0.141414141,1,,3,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,46,Lahinch (W),11,P,GREEN,14,,4.666666667,Nov-15,4.333333333,1.746,-0.264,-0.264,-0.163221393,-0.163221393,0.071428571,,,4,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,47,Lahinch (W),11,P,GREEN,1,3,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,5,0,0,2,,,,,,1,,2,5,,0,0
12/05/2018,8,4,5,2018,48,Lahinch (W),12,D,TEE SHOT,477,5,477,460 - 479 yards,282,4.2635,-0.129,-0.129,0.045434402,0.045434402,0.408805031,0,0,1,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,49,Lahinch (W),12,6I,ROUGH,195,,195,180 - 199 yards,184,3.3925,0.0265,0.0265,0.127561441,0.127561441,0.056410256,0,,2,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,50,Lahinch (W),12,60,ROUGH,11,,11,0 - 19 yards,6,2.366,-0.414,-0.414,-0.312938559,-0.312938559,0.454545455,1,,3,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,51,Lahinch (W),12,P,GREEN,15,,5,Nov-15,4.666666667,1.78,-0.23,-0.23,-0.129221393,-0.129221393,0.066666667,,,4,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,52,Lahinch (W),12,P,GREEN,1,,0.333333333,1,0,1.01,-1,-1,-0.899221393,-0.899221393,1,,,5,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,53,Lahinch (W),12,P,GREEN,1,5,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,6,1,1,1,,,,,1,,,3,6,,0,0
12/05/2018,8,4,5,2018,54,Lahinch (W),13,D,TEE SHOT,269,4,269,260 - 279 yards,239,3.54,0.04,0.04,0.214434402,0.214434402,0.111524164,0,1,1,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,55,Lahinch (W),13,P,FAIRWAY,30,,30,20 - 39 yards,27.33333333,2.5,-1.78E-15,-1.78E-15,0.077346939,0.077346939,0.088888889,1,,2,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,56,Lahinch (W),13,P,GREEN,8,,2.666666667,8,2.333333333,1.5,-0.51,-0.51,-0.409221393,-0.409221393,0.125,,,3,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,57,Lahinch (W),13,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,1,1,0,,,,1,,,,2,4,,0,0
12/05/2018,8,4,5,2018,58,Lahinch (W),14,D,TEE SHOT,401,4,401,400 - 419 yards,217,3.9915,-0.1105,-0.1105,0.063934402,0.063934402,0.458852868,0,1,1,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,59,Lahinch (W),14,6I,FAIRWAY,184,,184,180 - 199 yards,175.3333333,3.102,0.162,0.162,0.239346939,0.239346939,0.047101449,1,,2,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,60,Lahinch (W),14,P,GREEN,26,,8.666666667,21-30,6.666666667,1.94,-0.4,-0.4,-0.299221393,-0.299221393,0.230769231,,,3,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,61,Lahinch (W),14,P,GREEN,6,4,2,6,2,1.34,0.34,0.34,0.440778607,0.440778607,0,,,4,1,1,0,,,,1,,,,2,4,,0,0
12/05/2018,8,4,5,2018,62,Lahinch (W),15,D,TEE SHOT,410,4,410,400 - 419 yards,238,4.005,-0.273,-0.273,-0.098565598,-0.098565598,0.419512195,0,0,1,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,63,Lahinch (W),15,7I,ROUGH,172,,172,160 - 179 yards,167.3333333,3.278,0.532,0.532,0.633061441,0.633061441,0.027131783,1,,2,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,64,Lahinch (W),15,P,GREEN,14,,4.666666667,Nov-15,4.333333333,1.746,-0.264,-0.264,-0.163221393,-0.163221393,0.071428571,,,3,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,65,Lahinch (W),15,P,GREEN,1,4,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,1,1,0,,,,1,,,,2,4,,0,0
12/05/2018,8,4,5,2018,66,Lahinch (W),16,7I,TEE SHOT,191,3,191,180 - 199 yards,156,3.0885,-0.4615,-0.4615,-0.287065598,-0.287065598,0.183246073,0,,1,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,67,Lahinch (W),16,P,FAIRWAY,35,,35,20 - 39 yards,32.66666667,2.55,0.13,0.13,0.207346939,0.207346939,0.066666667,1,,2,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,68,Lahinch (W),16,P,GREEN,7,,2.333333333,7,2,1.42,-0.59,-0.59,-0.489221393,-0.489221393,0.142857143,,,3,,,,,,,,,,,,,,0,0
12/05/2018,8,4,5,2018,69,Lahinch (W),16,P,GREEN,1,3,0.333333333,1,0.333333333,1.01,0.01,0.01,0.110778607,0.110778607,0,,,4,0,1,1,,,,,1,,,2,4,,0,0
